Date,Open,High,Low,Close,Adj Close,Volume,Difference,Price percentage change,Volume_change
2020-04-07,64.79699935913087,65.8974998474121,63.66400146484375,64.86849975585938,63.43041229248047,173063520.0,-0.07150039672851563,-0.16868428973379287,-819840.0
2020-04-08,66.07249908447265,67.29750061035156,65.00700073242187,66.4604995727539,64.98711853027343,173292080.0,-0.38800048828125,-0.6514127300151211,228560.0
2020-04-09,67.52749938964844,68.55450134277343,66.44049987792968,67.68949890136719,66.18887176513672,171926960.0,-0.16199951171875,-0.2327028876380984,-1365120.0
2020-04-13,68.10749969482421,69.28600006103515,67.52200012207031,68.93949890136719,67.41116027832031,157580400.0,-0.8319992065429688,-1.2162043080302538,-14346560.0
2020-04-14,69.3395004272461,70.32750091552734,68.57799987792968,69.97049865722656,68.41930389404297,155226400.0,-0.6309982299804687,-0.9147002552162531,-2354000.0
2020-04-15,70.13899993896484,71.17150115966797,69.18599853515624,70.71099853515625,69.14338531494141,165909440.0,-0.5719985961914062,-0.8347718996957678,10683040.0
2020-04-16,70.62100067138672,71.57050018310547,69.73699951171875,70.8949981689453,69.32330627441407,165707920.0,-0.27399749755859376,-0.39314503896145364,-201520.0
2020-04-17,70.43500061035157,71.02050018310547,69.10599975585937,69.96099853515625,68.41001586914062,162907280.0,0.4740020751953125,0.6830332849485053,-2800640.0
2020-04-20,69.99550018310546,70.5990005493164,68.68450012207032,69.54449920654297,68.00275115966797,160048880.0,0.4510009765625,0.6447884889266299,-2858400.0
2020-04-21,69.41999969482421,70.27649993896485,68.31049957275391,68.9614990234375,67.43268127441407,153586720.0,0.45850067138671874,0.6576662614441268,-6462160.0
2020-04-22,69.04550018310547,70.07949981689453,68.31750030517578,68.96999969482422,67.44099426269531,135768960.0,0.07550048828125,0.10858412622709057,-17817760.0
2020-04-23,69.23799896240234,70.22250061035156,68.47250061035156,69.28200073242188,67.74608001708984,133183440.0,-0.04400177001953125,-0.062045674400804995,-2585520.0
2020-04-24,69.67799835205078,70.65149993896485,69.11100158691406,69.79250030517578,68.2452606201172,119386080.0,-0.114501953125,-0.17864107277995736,-13797360.0
2020-04-27,70.23399963378907,71.24000091552735,69.69550170898438,70.3740005493164,68.81386871337891,123469760.0,-0.14000091552734376,-0.2073545974904339,4083680.0
2020-04-28,70.9384994506836,71.87900085449219,70.36950225830078,71.3125,69.73155975341797,135119680.0,-0.37400054931640625,-0.5331164566484508,11649920.0
2020-04-29,71.39099884033203,72.67850036621094,70.81200256347657,71.61750030517578,70.02979431152343,158010800.0,-0.22650146484375,-0.31384243076108886,22891120.0
2020-04-30,71.7595001220703,73.13600006103516,71.13050231933593,72.11699981689453,70.51822052001953,161306880.0,-0.35749969482421873,-0.4925700762089608,3296080.0
2020-05-01,72.25850067138671,73.89450073242188,71.94350128173828,73.06600036621094,71.44618377685546,168456160.0,-0.8074996948242188,-1.118039506082378,7149280.0
2020-05-04,73.04499969482421,74.5729995727539,72.69250030517578,73.71100006103515,72.07688751220704,169466720.0,-0.6660003662109375,-0.9186304396067138,1010560.0
2020-05-05,73.70800018310547,75.10500030517578,73.37350006103516,74.20800018310547,72.5628677368164,155896960.0,-0.5,-0.6880643695452769,-13569760.0
2020-05-06,74.67750091552735,75.67250061035156,74.29550018310547,75.26100006103516,73.63357086181641,134541280.0,-0.5834991455078125,-0.784842347785365,-21355680.0
2020-05-07,75.6240005493164,76.84049987792969,75.34149932861328,76.35350036621094,74.74353942871093,137016960.0,-0.7294998168945312,-0.9574366918593924,2475680.0
2020-05-08,76.7625,77.775,76.16399993896485,77.04600067138672,75.46189880371094,139926960.0,-0.28350067138671875,-0.3839911350520519,2910000.0
2020-05-11,77.34700012207031,78.4105010986328,76.38099975585938,77.39700012207031,75.84583129882813,151584720.0,-0.05,-0.08435133144784449,11657760.0
2020-05-12,77.4115005493164,78.6415008544922,76.35899963378907,77.68700103759765,76.17037200927734,160327520.0,-0.27550048828125,-0.38042025516310174,8742800.0
2020-05-13,77.14700012207031,78.51900024414063,76.15499877929688,77.56600036621094,76.0517364501953,166829520.0,-0.419000244140625,-0.5767051014135663,6502000.0
2020-05-14,77.40050048828125,78.49150085449219,76.30899963378906,77.5634994506836,76.04928588867188,164675920.0,-0.16299896240234374,-0.2424627095244803,-2153600.0
2020-05-15,77.26050109863282,78.43300018310546,76.41399993896485,77.65,76.13409881591797,152561600.0,-0.3894989013671875,-0.5264636398352792,-12114320.0
2020-05-18,77.48700103759765,78.6114990234375,77.07949981689453,78.22900085449218,76.70179290771485,134738080.0,-0.7419998168945312,-0.9758335779778156,-17823520.0
2020-05-19,78.19450073242187,79.16649932861328,77.79649963378907,78.59450073242188,77.06015625,123490000.0,-0.4,-0.5318663015153782,-11248080.0
2020-05-20,78.96549987792969,79.73300018310547,78.55350036621094,79.15350189208985,77.60823822021484,106580960.0,-0.18800201416015624,-0.2393862141989334,-16909040.0
2020-05-21,79.48199920654297,80.11999969482422,78.8625,79.24200286865235,77.69501037597657,104649680.0,0.239996337890625,0.2934737479262468,-1931280.0
2020-05-22,79.5375,80.12949981689454,78.86649932861329,79.4905014038086,77.93865661621093,106892800.0,0.04699859619140625,0.04885971237777646,2243120.0
2020-05-26,79.54199981689453,80.32550048828125,78.8220001220703,79.44150085449219,77.89061584472657,111304000.0,0.10049896240234375,0.11646283410107175,4411200.0
2020-05-27,79.57149963378906,80.3384994506836,78.8520004272461,79.49600067138672,77.94405212402344,121472720.0,0.07549896240234374,0.08492947808684032,10168720.0
2020-05-28,79.67050018310547,80.49449920654297,78.94499969482422,79.64400024414063,78.08916320800782,121270320.0,0.02649993896484375,0.024478394382385017,-202400.0
2020-05-29,79.53300018310547,80.45449981689453,79.06649932861328,79.97449951171875,78.41321258544922,113694480.0,-0.44149932861328123,-0.5555643312990193,-7575840.0
2020-06-01,79.95899963378906,80.8290008544922,79.5269989013672,80.325,78.75687408447266,112003680.0,-0.3660003662109375,-0.4592746720745181,-1690800.0
2020-06-02,80.34000091552734,80.93800048828125,79.78449859619141,80.52850036621093,78.95640258789062,102803600.0,-0.18849945068359375,-0.2382061810511976,-9200080.0
2020-06-03,80.54500122070313,81.46800079345704,80.12249908447265,81.20650024414063,79.62116241455078,99547200.0,-0.6614990234375,-0.8243707133339038,-3256400.0
2020-06-04,81.17000122070313,82.03050079345704,80.62799987792968,81.78699951171875,80.19033203125,102519840.0,-0.616998291015625,-0.7607034787464715,2972640.0
2020-06-05,81.739501953125,83.13899993896484,81.28200073242188,82.81949920654297,81.20267333984376,114533760.0,-1.0799972534179687,-1.3127602381211523,12013920.0
2020-06-08,82.90150146484375,84.56749877929687,82.47150115966797,84.20549926757812,82.56161193847656,126965840.0,-1.303997802734375,-1.568413224842714,12432080.0
2020-06-09,84.14750061035156,85.8394989013672,83.20650177001953,84.8844985961914,83.22735290527343,149786240.0,-0.7369979858398438,-0.9282382358010949,22820400.0
2020-06-10,85.21600036621093,86.64199829101562,83.75600128173828,85.24949798583984,83.5852279663086,162365360.0,-0.03349761962890625,-0.08067295632281626,12579120.0
2020-06-11,85.36600036621094,87.24599761962891,84.01900024414063,85.72599792480469,84.05242614746093,170996240.0,-0.35999755859375,-0.47082084106040034,8630880.0
2020-06-12,86.33199920654297,87.62549896240235,84.65449981689453,86.13049774169922,84.44902954101562,174539520.0,0.20150146484375,0.20745106196553426,3543280.0
2020-06-15,86.69449920654297,87.65699920654296,84.90449981689453,86.06799774169922,84.38775024414062,164090480.0,0.62650146484375,0.6919193964413014,-10449040.0
2020-06-16,86.79949951171875,87.77649993896485,85.59149932861328,86.8594985961914,85.1637969970703,143122080.0,-0.05999908447265625,-0.0940929557267724,-20968400.0
2020-06-17,87.29550018310547,88.2145004272461,86.13799896240235,87.40549926757812,85.69913940429687,155988080.0,-0.10999908447265624,-0.16009567850449308,12866000.0
2020-06-18,88.2,88.90350036621093,87.06649932861328,88.19949951171876,86.47763671875,155315360.0,0.00050048828125,-0.004194680783021631,-672720.0
2020-06-19,88.82700042724609,89.8625,87.94399871826172,88.92200012207032,87.18603210449218,164660720.0,-0.09499969482421874,-0.10792448212483334,9345360.0
2020-06-22,89.31950073242187,90.53200073242188,88.31549835205078,89.34550018310547,87.60126647949218,180304080.0,-0.02599945068359375,-0.03771795378584093,15643360.0
2020-06-23,89.78400115966797,91.10950012207032,88.73299865722656,90.0009994506836,88.24397125244141,188444480.0,-0.216998291015625,-0.24905795058564126,8140400.0
2020-06-24,90.27250061035156,91.54750061035156,89.12649841308594,90.19649963378906,88.43565521240234,176600640.0,0.0760009765625,0.06511804283049027,-11843840.0
2020-06-25,90.36800079345703,91.68300170898438,89.13299865722657,90.34199981689453,88.57831573486328,175640800.0,0.0260009765625,0.010818574084432075,-959840.0
2020-06-26,90.17200012207032,91.36300201416016,89.01949920654297,90.25549926757813,88.49350280761719,161254320.0,-0.0834991455078125,-0.11233454511795768,-14386480.0
2020-06-29,90.1779998779297,91.29150085449218,89.28899993896485,90.45799865722657,88.69205017089844,144877120.0,-0.279998779296875,-0.3276947977837065,-16377200.0
2020-06-30,90.5354995727539,91.56500091552735,89.59250030517578,90.42149810791015,88.65626525878906,140180960.0,0.11400146484375,0.10520283938568716,-4696160.0
2020-07-01,90.81499938964843,92.08800048828125,90.43500061035157,91.43249816894532,89.64752655029297,122860720.0,-0.617498779296875,-0.6945468088704512,-17320240.0
2020-07-02,91.92299957275391,92.9104995727539,91.48250122070313,91.97799835205078,90.18237762451172,119216400.0,-0.054998779296875,-0.06669449011173587,-3644320.0
2020-07-06,92.75500030517578,93.6864990234375,92.30050048828124,92.80649871826172,90.99470367431641,114590160.0,-0.0514984130859375,-0.05139782428407853,-4626240.0
2020-07-07,93.75149993896484,94.58199920654297,93.0395004272461,93.75149993896484,91.92125396728515,117571280.0,0.0,-0.000763509929506001,2981120.0
2020-07-08,94.42599945068359,95.25449981689454,93.79850006103516,94.73000030517578,92.88065185546876,112814400.0,-0.3040008544921875,-0.32683332538295423,-4756880.0
2020-07-09,95.37899932861328,96.45650024414063,94.35650024414062,95.13300018310547,93.27578735351562,127413120.0,0.2459991455078125,0.2488273637810709,14598720.0
2020-07-10,95.57649841308594,96.97649993896485,94.52050018310547,95.91000061035156,94.03761749267578,139126080.0,-0.333502197265625,-0.3637119951472325,11712960.0
2020-07-13,96.53849792480469,97.7509994506836,95.00050048828125,96.38650054931641,94.50481567382812,146347280.0,0.15199737548828124,0.13873663422234084,7221200.0
2020-07-14,96.59849853515625,97.96849975585937,95.24700012207032,96.54049987792969,94.655810546875,143334240.0,0.0579986572265625,0.04106248651878225,-3013040.0
2020-07-15,96.92899932861329,98.20199890136719,95.4739990234375,96.62200012207032,94.7357177734375,143720160.0,0.30699920654296875,0.2998881865923153,385920.0
2020-07-16,96.7595001220703,97.91099853515625,95.63499908447265,97.1979995727539,95.30047149658203,123453920.0,-0.43849945068359375,-0.4700795481370895,-20266240.0
2020-07-17,97.6260009765625,98.30999908447265,96.20799865722657,97.1864990234375,95.28919830322266,109942720.0,0.439501953125,0.4356771223162991,-13511200.0
2020-07-20,97.16650085449218,98.05549926757813,96.23049926757812,97.09599914550782,95.20046539306641,97103440.0,0.070501708984375,0.06012754651307346,-12839280.0
2020-07-21,97.25350036621094,97.98999938964843,95.45149993896484,96.36049957275391,94.4793212890625,114388800.0,0.8930007934570312,0.9080494679196356,17285360.0
2020-07-22,96.05350036621094,97.15449981689453,94.1125,95.61799926757813,93.75131530761719,133039200.0,0.4355010986328125,0.4142084085139438,18650400.0
2020-07-23,95.51199951171876,96.43549957275391,93.59600067138672,94.90849914550782,93.05566711425782,139218400.0,0.6035003662109375,0.5818573816242474,6179200.0
2020-07-24,94.55099945068359,95.49550018310546,92.89700012207031,94.15899963378907,92.3207992553711,139256880.0,0.39199981689453123,0.38004148964853285,38480.0
2020-07-27,93.9625,94.94650115966797,92.31900024414062,93.7125,91.88301849365234,139522400.0,0.25,0.22480961608380637,265520.0
2020-07-28,93.40050048828125,94.79050140380859,92.67050018310547,94.38150024414062,92.53896026611328,131747520.0,-0.980999755859375,-1.0566134632567796,-7774880.0
2020-07-29,95.78000030517578,97.47950134277343,95.00650024414062,97.11050109863281,95.21468200683594,169527120.0,-1.3305007934570312,-1.3549454677544293,37779600.0
2020-07-30,98.6779998779297,100.8260009765625,97.88899993896484,99.93600158691406,97.98501892089844,206914560.0,-1.258001708984375,-1.256501151829509,37387440.0
2020-07-31,101.63099975585938,104.07400054931641,100.91699981689453,103.21850128173828,101.20343322753907,220803760.0,-1.5875015258789062,-1.5903988872993609,13889200.0
2020-08-03,104.75650024414062,107.10650024414062,103.95399932861328,106.2230010986328,104.14928131103515,227093280.0,-1.4665008544921876,-1.4404525226748863,6289520.0
2020-08-04,108.0,110.72949981689453,107.15999908447266,109.76549987792968,107.62262115478515,235953040.0,-1.7654998779296875,-1.6488122866315789,8859760.0
2020-08-05,110.06399993896484,112.18150024414062,109.05350036621094,110.73600006103516,108.61346130371093,200694800.0,-0.6720001220703125,-0.6230568902726926,-35258240.0
2020-08-06,110.94400024414062,112.60900115966797,109.475,111.49400024414062,109.39652099609376,181545280.0,-0.55,-0.5093816660759576,-19149520.0
2020-08-07,111.51150054931641,112.94750061035157,109.61900024414062,111.43600006103516,109.37832794189453,184511440.0,0.07550048828125,0.05172357903407665,2966160.0
2020-08-10,111.73549957275391,113.52400054931641,109.89900054931641,112.02550048828125,109.99627227783203,193275680.0,-0.29000091552734375,-0.2777848488176276,8764240.0
2020-08-11,112.54049987792969,113.85000152587891,110.725,112.24700164794922,110.25411376953124,194806320.0,0.29349822998046876,0.25441875621761667,1530640.0
2020-08-12,112.8654998779297,114.11500091552735,111.27549896240234,113.00600128173828,110.99963836669922,188310240.0,-0.14050140380859374,-0.12876244824688493,-6496080.0
2020-08-13,113.55800018310546,114.57750091552734,112.06799926757813,113.38200073242187,111.36896209716797,169741840.0,0.17599945068359374,0.14461181664187123,-18568400.0
2020-08-14,114.03450012207031,115.28100128173828,113.04799957275391,114.61950073242187,112.58448944091796,153288080.0,-0.5850006103515625,-0.530531578876569,-16453760.0
2020-08-17,115.13150024414062,116.05850067138672,114.11049957275391,115.15899963378907,113.11441040039062,149276080.0,-0.0274993896484375,-0.028348109340275363,-4012000.0
2020-08-18,115.39550018310547,116.52850036621093,114.47149963378907,115.81199951171875,113.75581359863281,132641120.0,-0.41649932861328126,-0.3632611325956104,-16634960.0
2020-08-19,116.28199920654296,118.50200042724609,115.7125,117.70449981689453,115.61471710205078,167139040.0,-1.4225006103515625,-1.206278010890824,34497920.0
2020-08-20,118.80899810791016,121.04150085449218,117.70749969482422,119.95449981689453,117.82477111816407,212414240.0,-1.145501708984375,-1.0156608412119899,45275200.0
2020-08-21,120.87799835205078,122.87750091552735,119.51649932861328,121.80699920654297,119.64438323974609,233586640.0,-0.9290008544921875,-0.8244833274853999,21172400.0
2020-08-24,122.91749877929688,124.84350128173828,121.41099853515625,123.96999969482422,121.76897888183593,237083520.0,-1.0525009155273437,-0.9261918706215289,3496880.0
2020-08-25,125.19599914550781,126.66200103759766,123.03099822998047,125.31699981689454,123.0920654296875,242812560.0,-0.12100067138671874,-0.1544561821362577,5729040.0
2020-08-26,126.5459991455078,126.9770004272461,124.09649810791015,125.40449981689453,123.17800750732422,212727600.0,1.1414993286132813,0.8933087567117288,-30084960.0
2020-08-27,126.32250061035157,127.41999969482421,124.50899810791016,126.04099884033204,123.80321044921875,188680620.0,0.28150177001953125,0.22308963595675166,-24046980.0
2020-08-28,127.93499908447265,129.34400024414063,126.00449829101562,127.91199798583985,125.64098205566407,176771120.0,0.0230010986328125,0.029618702889964467,-11909500.0
2020-08-31,130.2169982910156,131.54149932861327,126.38799896240235,128.8874969482422,126.59916076660156,184190440.0,1.3295013427734375,0.9836811067876494,7419320.0
2020-09-01,130.17049865722657,131.8124984741211,125.72149963378907,128.06149597167968,125.78782653808594,204599880.0,2.109002685546875,1.5985114874725173,20409440.0
2020-09-02,128.98199920654298,131.26399841308594,122.98399963378907,127.29199523925782,125.03199157714843,233595320.0,1.6900039672851563,1.2590147804400018,28995440.0
2020-09-03,126.25599822998046,128.86199798583985,120.31999969482422,124.0479965209961,121.84558410644532,234728100.0,2.208001708984375,1.6862215622508223,1132780.0
2020-09-04,123.15599975585937,125.72999725341796,117.26600036621093,120.67599792480469,118.53345794677735,239726580.0,2.4800018310546874,1.8899078984611126,4998480.0
2020-09-08,119.71000061035156,122.23399810791015,114.36600036621094,117.09399871826172,115.01505737304687,236157660.0,2.6160018920898436,2.1317085514859615,-3568920.0
2020-09-09,117.24199981689453,119.51199951171876,112.26600036621093,115.31799926757813,113.27058868408203,220809800.0,1.9240005493164063,1.6300618139487106,-15347860.0
2020-09-10,116.17200012207032,117.95800018310547,112.64800109863282,114.1979995727539,112.17047119140625,182318380.0,1.9740005493164063,1.6667326650970355,-38491420.0
2020-09-11,117.04800109863281,117.9260009765625,112.83400115966796,114.74199981689453,112.70481414794922,172973460.0,2.3060012817382813,1.9399632665068265,-9344920.0
2020-09-14,116.64200134277344,117.29800109863281,112.19000091552735,113.70399932861328,111.68524322509765,168521160.0,2.938002014160156,2.4882518884993283,-4452300.0
2020-09-15,114.51400146484374,115.63800048828125,111.43200073242187,113.0739990234375,111.06642608642578,167668480.0,1.44000244140625,1.233662107885213,-852680.0
2020-09-16,113.68000183105468,114.76799926757812,110.65,112.04199829101563,110.05274658203125,188917400.0,1.6380035400390625,1.4299566042663734,21248920.0
